filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc 11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
ballad.011.wav,239,0.29951102,0.09480113,0.25666597,0.012739314,1950.82166920983,488430.63689140615,2345.8398786327302,183434.70286919162,4369.730576385445,2473897.970598399,0.07224143067115069,0.06702260636573604,1.2989946e-05,0.05275472,-8.992064e-05,0.012381372,135.99917763157896,0.7131822,0.025595248,0.6505338,0.011613485,0.4293172,0.010876831,0.57984376,0.020531325,0.56099516,0.01220923,0.51736194,0.016228246,0.6255039,0.0123367645,0.5264439,0.014175552,0.5464158,0.022763813,0.4749866,0.016503816,0.44218507,0.011524825,0.53575295,0.017532147,0.4763466,0.010502227,0.42013973,0.012086355,0.46346685,0.011464985,0.49503544,0.016028292,0.51718533,0.017542353,0.47900245,0.021247143,0.44959873,0.02033493,0.5456537,0.0103207,ballad
ballad.012.wav,264,0.4009466,0.08875059,0.16589206,0.007178959,2156.9424899445658,764566.6550231734,2227.6124727778115,317951.6498782769,4435.890861342522,3457366.580026195,0.1072549295195261,0.0957513096132876,3.5179812e-07,0.019368555,5.1303173e-06,0.006667522,78.30255681818181,0.664084,0.033658106,0.513463,0.030762557,0.50227445,0.017716182,0.5915869,0.01931682,0.5852781,0.014788223,0.59994763,0.014330337,0.51147044,0.017066425,0.53984606,0.017704874,0.6639905,0.014320147,0.4620463,0.013848309,0.47942746,0.01193746,0.5645893,0.0128000835,0.51730204,0.013876412,0.48218235,0.018917607,0.52115434,0.019406881,0.48420137,0.016586443,0.50808084,0.015812792,0.45322698,0.014819032,0.45279962,0.017326916,0.5062312,0.016108522,ballad
ballad.013.wav,194,0.23733313,0.08707305,0.24057506,0.0074619027,1264.607655067988,263558.02925144817,1833.6868473313493,181437.79709981792,2282.2597541936666,1569994.8740510845,0.05021404812746386,0.04769259749811659,-7.378487e-08,0.055725884,-4.87156e-06,0.0028791844,123.046875,0.67276156,0.013838055,0.67359906,0.014662849,0.3962745,0.017539706,0.48516762,0.015440019,0.45992285,0.023084434,0.474721,0.015841763,0.4961202,0.019105343,0.51283246,0.021477114,0.4284595,0.014347602,0.49875882,0.018011546,0.5032527,0.017301742,0.5571632,0.016986113,0.51105666,0.014109388,0.515612,0.013136487,0.4850692,0.020132205,0.45927414,0.022126934,0.4119145,0.01752886,0.39949608,0.018302545,0.42300043,0.02160288,0.42491606,0.019213762,ballad
ballad.014.wav,326,0.28558162,0.0903629,0.16216977,0.008557659,1854.8959713444926,594202.4423870274,2322.340563763701,332386.3567612728,4233.330378846454,3677605.058931416,0.06376270492532797,0.059697022385933496,-4.4065705e-06,0.022540985,-7.516369e-05,0.004531294,135.99917763157896,0.64542806,0.04423629,0.584867,0.013573007,0.44336686,0.017137973,0.53818476,0.019433685,0.4999985,0.016728815,0.48400322,0.015980566,0.5311819,0.017592581,0.4936323,0.021922428,0.501203,0.015523289,0.54792994,0.023925615,0.6075584,0.01494056,0.4881456,0.01986201,0.5876636,0.0161734,0.48607007,0.020452175,0.50343704,0.013043661,0.52098346,0.017500577,0.45800203,0.014195109,0.4789813,0.017299157,0.49263534,0.017754067,0.48004335,0.0199339,ballad
ballad.015.wav,225,0.30791643,0.0898282,0.21129559,0.014153102,2152.260763139722,1174208.3696649189,2395.8634609330184,401070.05568613147,4738.7420088457975,5047680.118047768,0.09288078190996188,0.08425394226175602,-2.7306369e-06,0.03699616,-8.4121944e-05,0.009351033,129.19921875,0.6674007,0.0373181,0.58993787,0.021865375,0.4507838,0.02388012,0.62194216,0.013942544,0.47265238,0.022175686,0.5345916,0.020191936,0.58274126,0.016301915,0.47737136,0.013369112,0.49291298,0.016837982,0.5569146,0.014771801,0.4277719,0.0132461125,0.5214685,0.018025951,0.5583572,0.019168623,0.55452985,0.020862605,0.5078764,0.01936832,0.44059512,0.021633878,0.50992054,0.016765997,0.3705929,0.01601581,0.44442043,0.018281847,0.49271643,0.018838521,ballad
ballad.016.wav,235,0.33079743,0.089867294,0.20984973,0.007965615,1854.2194234154997,566924.2237358342,2357.5577955454983,310638.65284913155,4306.751894012211,3894995.3748442004,0.06357797734767201,0.05953581814405089,4.451214e-07,0.033891004,-2.9504945e-06,0.00686281,67.99958881578948,0.69492704,0.027762784,0.56957096,0.019690135,0.4148216,0.020651339,0.4775251,0.017755365,0.4825947,0.021733535,0.51772326,0.015160397,0.54158664,0.014793359,0.53307235,0.014016327,0.5084771,0.0149881905,0.39952603,0.015918402,0.3563955,0.011883792,0.5318173,0.019707588,0.48126644,0.0117839975,0.514172,0.017769089,0.52353144,0.010643255,0.46181795,0.016427267,0.43156987,0.017309794,0.47173956,0.019158049,0.3662696,0.01205782,0.40863287,0.014475663,ballad
ballad.017.wav,250,0.29211482,0.09301257,0.25491711,0.011622766,2182.5798822794864,1041400.9648694148,2596.0071160221837,607352.942787394,5308.863931687396,6557657.801629737,0.07696722999628701,0.07104327550298561,4.08161e-05,0.052344404,0.00011074091,0.010625218,123.046875,0.6431836,0.042599685,0.5892091,0.015571831,0.5091308,0.02062312,0.55129474,0.016532432,0.501629,0.021039493,0.5299056,0.019586198,0.47304958,0.014586358,0.48042697,0.014524751,0.4662591,0.012769733,0.59906304,0.012866015,0.46094227,0.011658378,0.54253983,0.01795557,0.3655826,0.01463468,0.46435693,0.012771155,0.5436602,0.013545252,0.47785693,0.017351093,0.49652112,0.014932183,0.449712,0.016104747,0.4308778,0.01472704,0.48049563,0.010200738,ballad
ballad.018.wav,312,0.31019396,0.08825379,0.2402347,0.008552077,1988.4692881010726,471460.89736272045,2420.4525494063296,218691.1833042549,4520.8695175655,2768601.9062494393,0.07056987633165222,0.06558976888618755,3.3068402e-06,0.047366396,4.1121908e-05,0.00642568,66.25600961538461,0.70248866,0.0214041,0.6226742,0.012206753,0.37691972,0.01656851,0.52242416,0.021549122,0.52669483,0.015433777,0.49753654,0.015837632,0.5402476,0.016506579,0.4530801,0.011938319,0.48886588,0.014404926,0.52297866,0.021664537,0.43168175,0.013595702,0.5177281,0.01644888,0.44102785,0.018980099,0.5330155,0.019090427,0.5058964,0.013798432,0.4522109,0.0115115475,0.53269035,0.014414678,0.42122284,0.014596361,0.5058493,0.01609985,0.47979888,0.020005342,ballad
ballad.019.wav,253,0.2707059,0.08964975,0.17758283,0.015678031,1590.5848804324396,667973.5668768407,2079.8311956425473,409279.3153728473,3501.1467128368695,4553757.945803424,0.05805355729752047,0.05468334178262395,1.5999882e-05,0.03282511,-1.5557488e-06,0.005045221,69.83741554054055,0.58756256,0.055114377,0.6556093,0.013590562,0.512937,0.01660858,0.5093986,0.017706307,0.5175263,0.01794544,0.51513827,0.023253912,0.54358023,0.022981282,0.5049594,0.02253494,0.48777312,0.012429744,0.5122872,0.017600222,0.4926075,0.01601282,0.4964884,0.019068195,0.45522323,0.015257426,0.5017644,0.02268909,0.40737987,0.012463519,0.42622805,0.012179756,0.4890084,0.019413909,0.4522919,0.02131206,0.46379364,0.015299388,0.4373494,0.016262585,ballad
ballad.020.wav,271,0.35546848,0.0876112,0.1969528,0.008601025,1921.6921391491192,452548.3543241474,2259.4520341747934,165247.24085144277,4184.64094344611,2198443.591174669,0.07680113356794455,0.07090271945062326,-1.2125757e-07,0.03216755,1.4461472e-05,0.0048144893,135.99917763157896,0.6921107,0.029771715,0.5755229,0.021847172,0.53044254,0.025921104,0.52095574,0.031974662,0.56344336,0.02008574,0.5818332,0.013339475,0.54523736,0.010112843,0.56007093,0.01761444,0.5671766,0.018256014,0.51953804,0.023964023,0.54469043,0.018602243,0.58549297,0.016848717,0.45213282,0.018427737,0.5673269,0.020441458,0.5189454,0.013962118,0.46900666,0.017066788,0.49973157,0.017974934,0.4094198,0.015738897,0.48527917,0.013736558,0.47768316,0.018921638,ballad
ballad.021.wav,316,0.2968275,0.089606084,0.19182876,0.009646133,1833.5783493211597,589138.7694774785,2303.1047726394854,250478.75469304615,4106.799703305553,3475464.617000203,0.0673062151478465,0.06277608855031835,-1.9227436e-06,0.030760955,-3.8175745e-07,0.005548082,80.74951171875,0.64276195,0.030105462,0.6453797,0.014258229,0.4442232,0.015895806,0.56434965,0.021782722,0.6160018,0.0134277195,0.60820454,0.013660062,0.56691355,0.017968554,0.536429,0.017190848,0.53863853,0.015018815,0.55861545,0.018589685,0.5264384,0.016638521,0.50991005,0.018907826,0.5204497,0.015226243,0.51282346,0.016566684,0.45879436,0.014522843,0.50718516,0.014917337,0.48200905,0.01720352,0.46167648,0.01337458,0.44515544,0.015431438,0.42713046,0.013201324,ballad
ballad.022.wav,215,0.32149693,0.091620065,0.22432382,0.012841386,2546.385168738636,1127132.8209096664,2624.221719879315,273251.2013377606,5571.8141657339065,4020029.5753274634,0.10846679451152284,0.0967017489999179,9.985929e-07,0.034427915,-1.7434236e-07,0.013005698,112.34714673913044,0.6877027,0.03657598,0.6118823,0.014428506,0.46790963,0.023525294,0.51061237,0.019659905,0.5716375,0.017629944,0.60400635,0.019863049,0.51170456,0.019442808,0.5550119,0.025749939,0.5664902,0.01671196,0.4994396,0.018927712,0.48252496,0.01808651,0.5277224,0.012298635,0.49489525,0.01722903,0.52248406,0.014676639,0.43771994,0.014223417,0.5021492,0.015845887,0.47404456,0.019487752,0.3900664,0.01230802,0.45484227,0.018012542,0.5126872,0.01819937,ballad
ballad.023.wav,279,0.35326928,0.089454465,0.12986168,0.0035700847,2092.6703529356614,569607.525310716,2527.8954209036074,311564.4224145292,4893.125391843165,3895964.2102168906,0.08133212741184298,0.07471721246250669,0.0021950728,0.012263388,0.0027182314,0.003418227,80.74951171875,0.7139351,0.028426826,0.5502821,0.015897308,0.46132675,0.013068525,0.5685542,0.021545643,0.45850754,0.0135801025,0.56789273,0.012940668,0.53665483,0.014820586,0.60761744,0.01635385,0.45834622,0.012614513,0.48788187,0.019091649,0.59388286,0.010855839,0.49277177,0.012547394,0.59107894,0.015098864,0.43012518,0.009628325,0.501876,0.014137371,0.45534652,0.012189444,0.38897714,0.013784437,0.4816077,0.01280307,0.36472437,0.012967415,0.4665622,0.015675204,ballad
ballad.024.wav,229,0.28735057,0.09092597,0.057992946,0.0014600075,2162.9762894088003,783175.2818210116,2298.833754360386,400699.78455818916,4501.908667217259,4190925.7857774105,0.0995820668693009,0.08966547882733904,4.1198036e-06,0.002668803,-5.069197e-06,0.00096963625,112.34714673913044,0.62706006,0.04842008,0.6776885,0.012810041,0.4043123,0.014764958,0.5265342,0.016610114,0.46561438,0.01804313,0.6007128,0.015957676,0.47782734,0.022010485,0.556089,0.022067405,0.5593515,0.014710895,0.50147194,0.023553936,0.57886964,0.019698074,0.5373222,0.015961966,0.54841936,0.017092478,0.53455836,0.020112526,0.49227148,0.018256072,0.4390104,0.013894377,0.46460685,0.017441364,0.4132203,0.016585514,0.54685885,0.015218944,0.48394242,0.014711335,ballad
ballad.025.wav,253,0.28057295,0.086253956,0.11793222,0.0035944083,2114.95264737356,815867.5894736267,2435.3107938977687,336609.07133199007,4830.458040942043,4236488.538213234,0.07618812871513489,0.07038349775802097,-2.421246e-05,0.014563208,-9.364669e-05,0.0009984515,103.359375,0.67564005,0.025736105,0.67056584,0.02029349,0.41686636,0.022339243,0.54479605,0.020497335,0.5162135,0.016283156,0.45594236,0.01551256,0.5752674,0.016797677,0.5032001,0.01908559,0.45988628,0.015031062,0.40823182,0.0218913,0.46968693,0.017134199,0.5774885,0.019328695,0.47597265,0.016946688,0.4863031,0.017729932,0.4835534,0.018012036,0.42511526,0.016022878,0.4407499,0.017683648,0.51747286,0.011879492,0.56622154,0.018917738,0.5591042,0.015936073,ballad
ballad.026.wav,228,0.41825444,0.09241572,0.26579204,0.016714135,2756.2484189231986,986608.29394025,2608.9941215076165,183300.43034480212,5729.315686849618,2814692.5088909934,0.12713653375671838,0.11097283554104513,7.946073e-06,0.032353356,-0.00028834687,0.032395422,129.19921875,0.75542915,0.024653777,0.5767525,0.020164227,0.5401937,0.015802592,0.5704036,0.0125375185,0.4952089,0.021621758,0.55712485,0.014032738,0.5324597,0.014863749,0.51021814,0.016668493,0.57580554,0.015264219,0.5794671,0.0137867,0.44743705,0.01939877,0.5440577,0.018442966,0.4372473,0.015328235,0.46868664,0.017915998,0.42790005,0.019160219,0.42965403,0.012265589,0.4153075,0.017949585,0.40261018,0.0138316825,0.50815135,0.012198808,0.4292217,0.017973296,ballad
ballad.027.wav,259,0.34159082,0.09208268,0.25789252,0.009130006,1982.2530523501016,798805.3830098488,2423.1025615101667,302475.42634307785,4483.698588915758,4479533.3894753205,0.07205627408585769,0.06686416745072143,-4.2112384e-05,0.04958428,6.020973e-06,0.01082934,66.25600961538461,0.68555045,0.018341366,0.60026497,0.021212034,0.45679942,0.01692706,0.463572,0.013092227,0.43065217,0.018664187,0.5391264,0.022393141,0.53591263,0.016397921,0.5007681,0.017249377,0.5987223,0.016601743,0.4995961,0.02170284,0.49105307,0.013517357,0.48260427,0.012299755,0.50732416,0.016637733,0.58676004,0.014153248,0.46308696,0.016764447,0.56655496,0.014865551,0.34916037,0.011348277,0.41875544,0.015274253,0.47288406,0.016559463,0.54643583,0.015147836,ballad
ballad.028.wav,250,0.34528023,0.09092419,0.21836288,0.00938156,2354.373268833822,752978.1258036192,2565.98104622456,230142.31049152053,5158.12588354793,3797653.1925896807,0.10806112314392272,0.09638391680879671,0.007951053,0.032671273,0.0054651517,0.009341888,112.34714673913044,0.731947,0.032587785,0.6005098,0.012722474,0.45311826,0.013022365,0.48961577,0.01905302,0.51656896,0.023398053,0.5753487,0.016088631,0.5545914,0.014085199,0.49120325,0.022693818,0.54459965,0.01793172,0.46242994,0.019149795,0.554939,0.013525799,0.4860497,0.015240529,0.42619565,0.01456907,0.48489138,0.023049887,0.45996222,0.017846951,0.5348495,0.013561809,0.48938438,0.015515844,0.45170707,0.014561666,0.50094754,0.02247813,0.47945365,0.016512668,ballad
ballad.029.wav,291,0.31844738,0.08635364,0.171645,0.011649233,2101.7850101595504,501065.69675517466,2310.894104939261,277526.6182930198,4661.105923395567,2847823.0078535336,0.09067207037472125,0.08245064602868284,-6.773364e-06,0.026664926,-4.289825e-05,0.00555767,135.99917763157896,0.65471077,0.04376116,0.5623439,0.017728673,0.508457,0.01866771,0.5515471,0.014209178,0.54657954,0.014809035,0.5915211,0.019499594,0.538708,0.018199991,0.50285035,0.014914048,0.5937237,0.015739651,0.47527602,0.0150274765,0.5285556,0.020493163,0.60797095,0.01855212,0.47471678,0.012085173,0.55445045,0.016001955,0.36126548,0.011584986,0.4292175,0.015592592,0.41557324,0.016485797,0.46492657,0.015428622,0.48096517,0.018076578,0.44916874,0.017884003,ballad
ballad.030.wav,228,0.31717333,0.09068435,0.21580791,0.009962966,2141.8921649724334,942303.7355679598,2200.1245039853484,204193.3974625145,4235.399565556927,3375073.719584834,0.10442826306881808,0.09352300094124787,-8.390037e-06,0.04334661,-2.1526415e-05,0.0045516207,73.828125,0.67277116,0.04266182,0.55675507,0.026680393,0.3960165,0.025679857,0.48583975,0.020555945,0.51307726,0.02322764,0.44331455,0.016449101,0.44706905,0.020558896,0.5431191,0.021204986,0.46185914,0.018407267,0.56489915,0.019600358,0.46260497,0.01919975,0.54542595,0.023886586,0.46177778,0.02095955,0.5809758,0.021526113,0.4878232,0.017198902,0.45818704,0.021452708,0.47051126,0.016429879,0.48296303,0.016595587,0.41038996,0.013408931,0.5307191,0.02429129,ballad
ballad.031.wav,266,0.33730793,0.09216961,0.26716617,0.018337892,1990.6960417899863,587631.2762997061,2341.166248995801,190262.6110075852,4331.510116490866,2639463.3632003777,0.07850869203497476,0.07234507730993221,6.857906e-05,0.046035774,7.6170196e-05,0.019666428,92.28515625,0.68734187,0.032075495,0.6427866,0.010872244,0.42136395,0.014546346,0.5791585,0.011875899,0.4848446,0.015746888,0.49629748,0.018889759,0.5869833,0.015180394,0.4862871,0.016521525,0.5029863,0.017137054,0.44779992,0.016264763,0.3862959,0.012947428,0.5385964,0.019256786,0.43834734,0.015633171,0.5013895,0.016921027,0.5398393,0.015426455,0.48351738,0.019559108,0.49410275,0.010879211,0.42750677,0.015054011,0.44920918,0.012444015,0.45337197,0.012473566,ballad
ballad.032.wav,299,0.32397354,0.0924968,0.16525003,0.0130368285,1772.2303780567734,673157.7764963512,2163.2570251320344,325624.77684137184,3761.880504771307,3710542.9315525345,0.07179424900054339,0.06663983481099137,-0.0052363006,0.025683105,-0.0040465393,0.0053648506,135.99917763157896,0.5923541,0.04728894,0.64941734,0.017176425,0.47891426,0.015503926,0.5418711,0.01830119,0.52337354,0.011954569,0.50698197,0.014260183,0.6109912,0.0122815,0.47100484,0.01823995,0.6358133,0.012641639,0.49541256,0.017674608,0.46068218,0.01951369,0.49781197,0.016733691,0.43025905,0.009135813,0.48859942,0.01662252,0.45399818,0.011076784,0.44642377,0.011694861,0.44849324,0.011643192,0.4187021,0.0158154,0.4969723,0.018455654,0.5359105,0.01749984,ballad
ballad.033.wav,259,0.32059675,0.09123666,0.23020364,0.014857531,2037.58899374804,672987.6856660941,2416.9275909363146,287244.02184460027,4630.227605944354,3658300.758449048,0.08105390058420628,0.0744841657842919,3.8401995e-06,0.039974228,-3.3927565e-05,0.012020749,135.99917763157896,0.7020938,0.03272763,0.5722472,0.015136007,0.4436248,0.010240264,0.5860622,0.019779682,0.64263284,0.0129954815,0.5066741,0.020009968,0.5282065,0.015630035,0.55514914,0.014731749,0.58589107,0.015801277,0.53966975,0.019060364,0.51980853,0.01906424,0.48415345,0.015361128,0.55824435,0.02033659,0.52355766,0.014415206,0.49444932,0.015483386,0.49007264,0.013595526,0.512963,0.016576756,0.4698055,0.011288203,0.39095485,0.012417377,0.4547539,0.01679312,ballad
